adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Skansvägen 12, Hästö, Karlskrona",56.1840219606,15.6270624874,179.0,1152.0,42.0,1,1,6.0,1922,54 126,4 650 000
"Skiffervägen 1, Lindome | Annestorp, Mölndals",57.5846821606,12.0832574323,128.0,1154.0,128.0,1,0,9.0,1975,43 427,5 260 000
"Korta gatan 4, Sjöbo, Sjöbo",55.634,13.707175,176.0,926.0,False,0,0,6.0,1909,47 403,2 300 000
"Oscarsgatan 9, Tomelilla, Tomelilla",55.53939,13.9386,None,898.0,None,0,0,5.0,2022,None,3 995 000
"Västergatan 1, Rydsgård, Skurups",55.46963,13.5785475,100.0,592.0,78.0,1,0,None,1926,49 490,2 995 000
"Fridavägen 18, Hallstavik, Norrtälje",60.046097,18.607172,140.0,None,None,0,0,6.0,None,33 448,1 210 000
"Skute 130, Fåker, Östersunds",63.0037138077,14.6472489393,120.0,4467.0,1.0,1,0,5.0,1937,7 579,800 000
"Orrgången 6, Sommarbyarna, Sjöbo",55.6331056075,13.6668479526,70.0,866.0,False,1,0,3.0,1960,32 891,1 550 000
"Centralvägen 18, Dösjebro, Kävlinge",55.8212967,13.0301657,232.0,750.0,58.0,0,0,6.0,1979,44 214,4 550 000
"Söderby torgs allé 58, Söderby, Salems",59.2068840825,17.7871178979,171.0,733.0,False,0,0,7.0,2007,41 500,6 350 000
"Klövervägen 17, Centrala Vårgårda, Vårgårda",58.0242243096,12.817305835,106.0,700.0,False,0,0,4.0,1975,None,2 260 000
"Kvarnabergsvägen 46, None, Lindesbergs",59.6465569395,15.2218602575,122.0,4370.0,63.0,0,0,4.0,1936,45 400,1 000 000
"Sjöbackavägen 4, Berga, Högsby",57.2127480595,16.0332098973,84.0,2265.0,47.0,0,0,3.0,1931,None,670 000
"Gotenhofsgatan 10, Visby Hällarna, Gotlands",57.63016537810645,18.283937705173628,112.0,1120.0,58.0,1,1,5.0,1937,48 244,6 500 000
"Terminalvägen 8, Björbo, Gagnefs",60.45275106463591,14.728354901762216,64.0,1073.0,12.0,0,0,2.0,1909,22 900,750 000
"Ringvägen 2B, Hanviken, Tyresö",59.2391432287001,18.19771597542513,135.0,1115.0,5.0,0,0,5.0,1970,48 267,5 325 000
"Stationsgatan 4, Ingatorp, Eksjö",57.6349358511,15.416604611,120.0,2778.0,120.0,1,1,6.0,1919,38 146,625 000
"Måns Vidéns väg 9, None, Växjö",57.060524400129566,15.061003257875996,104.0,1060.0,104.0,1,0,4.0,1968,37 677,835 000
"Andalen 99, Andalen, Göteborgs",57.699428860407686,11.749110669838778,130.0,2545.4,20.0,0,0,5.0,1996,43 944,7 050 000
"Åkergränd 2, Bohus, Ale",57.841663213696464,12.018522609034669,110.0,927.0,50.0,0,0,5.0,1957,39 370,4 750 000
"Parkgatan 30, Centralt, Habo",57.90571663055534,14.084758860371537,125.0,1084.0,125.0,0,0,7.0,1957,36 919,3 500 000
"Pumpvägen 25, Kärleken, Halmstads",56.69833163758532,12.849257415695394,178.0,1005.0,50.0,1,1,6.0,1980,36 700,4 050 000
"Egnahemsvägen 4, Sandared, Borås",57.71508950185183,12.794247663496575,81.0,1038.0,81.0,0,0,5.0,1955,21 300,2 550 000
"Måns Vidéns väg 13, Braås, Växjö",57.06041506750439,15.062290807956352,106.0,1136.0,106.0,1,0,5.0,1967,None,1 450 000
"Gökvägen 9, Lyckorna, Kävlinge",55.75115753020113,12.995158558589038,100.0,1193.0,11.0,1,0,4.0,1964,21 267,3 600 000
"Bogerud 49, Östra Ämtervik, Sunne",59.7552714484,13.3333639962,100.0,76813.0,5.0,0,0,3.0,1919,26 400,2 450 000
"Bergvägen 7, Skaulo, Gällivare",67.41462738750738,21.11725845131001,117.0,917.0,43.0,0,0,6.0,1974,48 829,1 160 000
"Västerlidsvägen 30, Överum, Västerviks",57.985930344473005,16.299365349023077,94.0,914.0,94.0,1,0,4.0,1968,48 158,605 000
"Byringevägen 47, Hållsta, Eskilstuna",59.29948809396117,16.45949750985762,116.0,1206.0,116.0,0,0,5.0,1968,48 457,2 390 000
"Blåbärsstigen 1, Gällstad, Ulricehamns",57.6999461631372,13.498014501297344,198.0,1549.0,93.0,1,1,6.0,1974,50 619,1 280 000
"Krokanvägen 18, Sköndal, Stockholms",59.2541666695,18.1031641928,70.0,499.0,70.0,0,0,4.0,1950,46 997,6 125 000
"Trädgårdsvägen 4, Saltvik, Vansbro",60.51802262049011,14.230234059049716,230.0,1080.0,112.0,0,0,7.0,1940,26 400,2 400 000
"Barrgatan 27, Mullsjö, Mullsjö",57.92940022750287,13.879806187053257,170.0,901.0,None,0,0,6.0,1982,None,2 300 000
"Bergsjöholmsvägen 25, Norsesund, Alingsås",57.87349018332431,12.463703897445791,199.0,2514.0,80.0,0,0,8.0,2004,48 578,5 500 000
"Nås Åby 360, Hedemora, Hedemora",60.2373701592949,15.982128571840551,145.0,3650.0,53.0,0,0,6.0,1930,46 946,2 010 000
"Tallbacksvägen 15, Gagnef Kyrkbyn, Gagnefs",60.59151719246793,15.076339522946212,270.0,2418.0,None,0,0,6.0,1897,58 846,3 300 000
"Ryrsjön 106, Göta och Ryrsjön, Lilla Edets",58.11206857914998,12.165817149876451,110.0,677.0,17.0,0,0,4.0,2013,42 940,2 750 000
"Ekskogens Gård 12, Ekskogen - Kårsta, Vallentuna",59.6333275,18.229681,136.0,2344.0,None,0,0,7.0,1914,30 967,5 800 000
"Norra Källtorpsvägen 7, Sörby, Örebro",59.2634277,15.2322073,90.0,506.0,60.0,0,0,6.0,1934,37 781,6 300 000
"Lyegatan 18, Visby Öster, Gotlands",57.63718,18.3242569,96.0,731.0,121.0,0,0,6.0,1969,50 579,3 150 000
"Höglandsvägen 29A, Näsby Park, Täby",59.43006,18.10007,191.0,1060.0,12.0,0,0,None,1977,54 728,10 700 000
"Ryggåsvägen 4, Björklinge, Uppsala",60.0406456,17.5566,97.0,790.0,93.0,0,0,4.0,1965,62 100,3 975 000
"Minkvägen 3, Holmsund, Umeå",63.7124176,20.386837,139.0,527.0,41.0,0,0,5.0,1978,41 854,3 350 000
"Anna Anders väg 14, Hemmestorp Fure, Sjöbo",55.6125641,13.550745,65.0,2025.0,12.0,0,0,3.0,1964,28 670,2 200 000
"Lagmansgatan 3, Tidaholm, Tidaholms",58.18286768761929,13.980430393600754,96.0,905.0,96.0,0,0,5.0,1963,36 900,1 975 000
"Stråvägen 2, Lucksta, Sundsvalls",62.2984734,17.0486755,160.0,964.0,60.0,0,0,7.0,1972,32 141,1 675 000
"Stora Merum, Vikbolandet, Norrköpings",58.44753825971961,16.639113426929818,153.0,7790.0,30.0,1,1,5.0,1890,35 100,3 400 000
"Prästkragegatan 7, Gustavslund, Helsingborgs",56.03353,12.7576771,230.0,672.0,55.0,0,0,8.0,2014,52 745,8 900 000
"Sandvägen 22, Luffarskogen, Ängelholms",56.2352181914822,12.8635465325915,136.0,581.0,None,0,0,6.0,1909,39 360,3 500 000
"Ekoxevägen 4, Korpadalen, Karlshamns",56.2034218039507,14.8559070149866,130.0,820.0,None,0,0,6.0,1980,44 872,2 200 000
"Solbackavägen 19, None, Timrå",62.50345,17.3678513,92.0,1130.0,73.0,0,0,5.0,1964,43 163,2 000 000
"Änghagsdalen 10, Torslanda - Centralt, Göteborgs",57.73102,11.7870321,130.0,715.4,None,0,0,5.0,1992,48 300,6 510 000
"Häggvägen 20, Torslanda Lilleby, Göteborgs",57.74116,11.7935638,212.0,1102.0,34.0,0,0,7.0,1979,43 344,9 200 000
"Tunadalsvägen 28A, Tunadal, Sundsvalls",62.41669598337721,17.378743522494876,131.0,1210.0,105.0,1,1,5.0,1922,36 400,2 150 000
"Plommonvägen 11, Pomona, Ängelholms",56.2679863,12.8588018,164.0,396.0,None,0,0,5.0,1976,24 808,2 700 000
"Myrbäcksvägen 26, Askim, Göteborgs",57.6269569,11.942565,167.0,1175.0,45.0,0,0,5.0,1931,45 013,8 800 000
"Svampvägen 3, Märsta - Norrbacka, Sigtuna",59.6392975,17.8493843,113.0,488.0,27.0,0,0,5.0,1969,32 958,3 600 000
"Bosgårdsvägen 20, Torup, Hylte",56.9609819438087,13.0696164994998,120.0,1792.0,85.0,0,0,7.0,1956,47 730,1 050 000
"Trängkårsvägen 36, Centralt Väster, Örebro",59.2849121,15.2060223,171.0,926.0,134.0,0,0,5.0,1930,None,6 075 000
"Sjömärkesvägen 1, None, Götene",58.5062828,13.3077583,108.0,None,None,1,0,4.0,1987,18 120,1 360 000
"Nyhagenvägen 4, Kållered, Mölndals",57.61641,12.0384979,103.0,1813.0,99.0,0,0,7.0,1962,39 500,6 000 000
"Skyttegatan 33, Öster, Växjö",56.8759346,14.83505,144.0,866.0,None,0,0,6.0,1981,36 211,4 030 000
"Stinsvägen 10, Västra Tommarp, Trelleborgs",55.39627,13.1021194,111.0,1195.0,50.0,0,0,5.0,1959,31 191,3 900 000
"Hagvägen 4, Harbo, Heby",60.1046371,17.1987534,120.0,1104.0,None,0,0,5.0,1974,43 869,3 150 000
"Guldhornsvägen 6, Vä, Kristianstads",56.0030880636275,14.0843199538835,139.0,876.0,9.0,0,0,6.0,1969,31 452,2 000 000
"Bottna Lillängsvägen 2, None, Söderköpings",58.39297559388462,16.671721710464208,140.0,2897.0,136.0,0,0,5.0,1944,29 100,1 100 000
"Tärnegatan 9, None, Tanums",58.6923752,11.2525425,139.0,1326.0,60.0,0,0,5.0,1950,37 239,6 000 000
"Krokforsvägen 23, Tunbyn, Sundsvalls",62.3083742236465,17.2002111758529,127.0,1893.0,None,1,0,5.0,1991,49 747,2 900 000
"Klockarvägen 11, Diseröd, Kungälvs",57.9218979,12.026823,170.0,574.0,None,0,0,6.0,1971,48 446,4 300 000
"Björbovägen 12, Elsborg, Falu",60.59918,15.627368,160.0,985.0,77.0,0,0,5.0,1925,59 178,2 995 000
"Slädvägen 3, Gråbo - Centralt, Lerums",57.8328857,12.3085518,116.0,588.0,12.0,0,0,5.0,1968,32 450,2 700 000
"Källgatan 6, Östervåla, Heby",60.1840973,17.1766968,117.0,1164.0,105.0,0,0,4.0,1954,None,1 700 000
"Ekorrstigen 14, Djuptjärn, Kalix",65.87715,23.1218834,109.0,855.0,36.0,0,0,5.0,1978,None,350 000
"Norra Vånga Vasen 1, None, Vara",58.27292,13.3115931,81.0,4945.0,5.0,0,0,3.0,1922,21 700,1 230 000
"Malungsvägen 289, Viby, Sollentuna",59.4642,17.90235,136.0,275.0,None,0,0,6.0,1974,44 611,5 800 000
"Byabacksvägen 13, Sövestad, Ystads",55.4981106482,13.7980985755,119.0,1056.0,70.0,0,0,4.0,1942,39 348,3 100 000
"Brattfors 45, Nordmaling, Nordmalings",63.6366426392,19.6199147982,115.0,12754.0,5.0,0,0,None,1936,54 591,1 540 000
"Tunavägen 30, Ärla, Eskilstuna",59.2788212976,16.6888374906,142.0,1997.0,71.0,1,1,6.0,1939,45 334,1 925 000
"Låssby äng 40, Torslanda - Låssby, Göteborgs",57.7442816559,11.8306686552,174.0,789.4,False,1,0,7.0,2005,39 598,7 500 000
"Strandskategatan 3, Strandnorum, Stenungsunds",58.042057139,11.823977516,93.0,1133.0,93.0,1,0,5.0,1964,35 600,4 595 000
"Industrivägen 69, Brännan, Skellefteå",64.7578651811,20.9129155106,145.0,880.0,55.0,1,1,6.0,1969,35 411,3 000 000
"Lundavägen 26, Bergsviken, Piteå",65.3148245438,21.3802830552,122.0,1524.0,38.0,0,0,5.0,2017,29 799,3 195 000
"Älgvägen 11, Bålsta Åsen, Håbo",59.5766525,17.528616,185.0,1280.0,35.0,0,0,8.0,1976,49 855,6 415 000
"Trollgil Lövkas 125, Herrestad, Uddevalla",58.3827285752,11.860048154,104.0,8996.0,False,0,0,3.0,2005,16 270,2 400 000
"Durkgatan 2, Trosa, Trosa",58.8981508913,17.5371462792,117.0,1297.0,116.0,0,0,4.0,1969,26 044,4 600 000
"Ekelidsvägen 1, Ljungskile, Uddevalla",58.228354335,11.9228826337,104.0,1470.0,104.0,1,0,6.0,1970,1 941,3 600 000
"Fogdarp Strandvägen 521, Höör, Höörs",55.8481445,13.5465374,114.0,98560.0,63.0,0,0,4.0,1926,31 000,5 100 000
"Strålstensvägen 12, Lundby, Örebro",59.31428,15.1853065,110.0,247.0,None,0,0,4.0,1974,45 100,2 700 000
"Södra Stallåsliden 6, Åsa, Kungsbacka",57.349989329147,12.116078452168,105.0,1484.0,70.0,0,0,4.0,1933,28 320,5 050 000
"Violvägen 25, Tollarp, Kristianstads",55.9387,13.9657717,111.0,44565.0,None,0,0,5.0,1909,49 763,5 100 000
"Lyckåsvägen 25, None, Mullsjö",57.98212,13.771884,70.0,1070.0,10.0,0,0,4.0,1939,22 661,665 000
"Polkavägen 3, Linderöd, Kristianstads",55.9299774,13.826396,74.0,1188.0,None,0,0,4.0,1946,None,800 000
"Kurrasbacken 10, Stensätra, Sandvikens",60.6048617179,16.7335333683,129.0,1015.0,202.0,0,0,7.0,1979,44 385,2 600 000
"Östebyn 215, Brålanda, Vänersborgs",58.5664417788,12.3662605586,117.0,2109.0,72.0,0,0,4.0,1956,33 200,950 000
"Bosgården Gransäter 1, Mjöbäck, Svenljunga",57.31619139999999,12.8723264,90.0,3156.0,65.0,1,0,5.0,1949,42 776,650 000
"Yttervägen 66, Boliden, Skellefteå",64.8671457097,20.3761389688,105.0,1110.0,63.0,0,0,4.0,1952,52 172,700 000
"Vasagatan 3, Hovmantorp, Lessebo",56.7875938,15.14028,244.0,1158.0,68.0,0,0,6.0,1922,53 698,2 950 000
"Västra Tullgatan 23, Söderhamn, Söderhamns",61.3022363258,17.0413823331,123.0,416.0,14.0,1,0,5.0,1920,18 120,2 175 000
"Hackelvägen 3, Rimforsa, Kinda",58.1390004846,15.683395236,268.0,1146.0,44.0,0,0,10.0,1909,63 779,4 200 000
"Yxenhult 7368, Skånes Fagerhult, Örkelljunga",56.3990553303,13.5238118971,90.0,2369.0,90.0,0,0,4.0,1962,41 153,885 000
"Stångholmsgatan 46, Bredviken, Luleå",65.58846,22.2069645,108.0,961.0,56.0,0,0,4.0,1964,32 624,3 660 000
"Karlslundsvägen 42, Norrviken, Sollentuna",59.463783877,17.9152814415,116.0,206.0,10.0,1,0,6.0,1969,51 800,5 510 000
"Movägen 1, Näsåker, Sollefteå",63.4392988371,16.9178398949,126.0,1149.0,157.0,0,0,5.0,1977,48 476,695 000
"Gärdesvägen 17, Virsbo, Surahammars",59.8726171407,16.0478243267,145.0,380.0,False,0,0,6.0,1964,31 492,800 000
"Annelundsvägen 4, None, Norrköpings",58.5776550741,16.3025540776,107.0,768.0,8.0,0,0,5.0,1920,29 672,2 750 000
"Sticklingvägen 1, Limhamn, Malmö",55.5702477,12.9598885,176.0,635.0,9.0,0,0,6.0,1978,58 937,6 700 000
"Lundsvedja 156, Östhammar, Östhammars",60.2873812893,18.1290115772,160.0,2583.0,45.0,0,0,7.0,1949,41 194,1 200 000
"Munkgatan 3, Skurup, Skurups",55.4811262383,13.4958343564,200.0,778.0,30.0,0,0,8.0,1889,49 393,3 450 000
"Fisketorp 26, Hedekas, Munkedals",58.6021001866,11.7532232226,140.0,1235.0,97.0,1,1,6.0,1951,60 780,795 000
"Åträsk 231, Lillpite, Piteå",65.4458263095,20.9415401874,130.0,60363.0,6.0,0,0,5.0,None,32 333,2 300 000
"Plantgatan 22 , Kisa, Kinda",57.9855040786,15.6154103549,95.0,783.0,95.0,1,0,4.0,1970,27 860,1 400 000
"Kronoparksvägen 32, Ivetofta, Bromölla",56.093655741,14.4666116248,131.0,1468.0,6.0,0,0,5.0,1972,46 768,860 000
"Bofinksvägen 7, None, Timrå",62.4827728,17.3065319,90.0,1060.0,40.0,0,0,5.0,1940,52 347,1 575 000
"Tomta Tomtebo 1, Gnesta, Gnesta",59.052536,17.2041073,126.0,6176.0,16.0,0,0,6.0,1895,50 200,3 700 000
"Svineberg 83, Sunne, Sunne",59.8710937192,13.1653081821,160.0,2993.0,60.0,0,0,6.0,1991,28 128,2 325 000
"Uddbyvägen 14B, Hanviken, Tyresö",59.23099722318186,18.21328448788609,177.0,1460.0,61.0,0,0,6.0,1960,40 000,6 100 000
"Skogshemsvägen 8, Tullinge Skog, Botkyrka",59.199257476961805,17.9048043154529,147.0,1262.0,48.0,0,0,7.0,1976,35 750,6 500 000
"Rönnbärsvägen 14, Hallsberg, Hallsbergs",59.0733566105,15.0783674935,171.0,1462.0,44.0,0,0,5.0,2022,None,4 380 000
"Lyckåsvägen 16, Tenhult, Jönköpings",57.70191584629483,14.326215330518078,98.0,846.0,90.0,1,0,5.0,1963,40 290,2 500 000
"Berggrensvägen 33, Ostra, Eskilstuna",59.441717359575655,16.59892402460615,132.0,1202.0,48.0,1,0,4.0,2008,55 119,5 100 000
"Hedemoravägen 39, Vikmanshyttan, Hedemora",60.299870277803656,15.836934196182938,76.0,1225.0,69.0,0,0,3.0,1949,46 315,850 000
"Hasselvägen 25, Åseda, Uppvidinge",57.17461221022847,15.341108158938251,99.0,899.0,93.0,0,0,None,1972,None,880 000
"Medlevägen 216, Medle, Skellefteå",64.73845084076353,20.71096896724978,162.0,1770.0,40.0,1,0,8.0,1978,41 481,3 600 000
"Klarbärsvägen 13, Kungsbacka, Kungsbacka",57.46564238776472,12.052205542989883,131.0,1096.0,None,1,0,6.0,1986,50 619,5 800 000
"Rävbergsvägen 21, Nora, Nora",59.500685686906,15.042885381495838,112.0,925.0,112.0,1,0,4.0,1977,18 800,2 210 000
"Getabocksvägen 5, Visinge, Täby",59.46571658113315,18.05249331748218,147.0,842.0,33.0,1,1,6.0,1982,41 102,7 750 000
"Säckgatan 17, Rambodal, Norrköpings",58.566311251,16.2453905787,129.0,839.0,40.0,1,0,4.0,2000,38 465,4 500 000
"Nylundsgatan 55, Nylund, Värnamo",57.18929361827625,14.069428387329651,151.0,420.0,None,0,0,6.0,1975,49 775,2 550 000
"Nävekvarnsvägen 42, Örby, Stockholms",59.2701623189,18.0398122301,109.0,621.0,53.0,1,0,5.0,1939,50 444,8 000 000
"Klivinge 117, Rasbokil, Uppsala",60.02022630155105,17.849139143551277,170.0,2559.0,None,0,0,5.0,2009,43 804,3 750 000
"Pommern 16, Nykvarn, Södertälje",59.23520289425416,17.443992835484533,67.0,2390.0,None,1,0,3.0,1968,None,1 350 000
"Resteröds Lunden 217, Resteröd/Restenäs, Uddevalla",58.2488048972,11.8970528061,None,3453.0,None,0,0,None,None,None,2 100 000
"Nygårdsvägen 2, Tokarp, Jönköpings",57.7542937747,14.1288046153,115.0,715.0,34.0,1,0,5.0,1984,39 209,4 475 000
"Fjäll Nystuga 1, Mangskog, Arvika",59.78740500693969,12.74627880741182,126.0,3432.0,20.0,0,0,6.0,1909,41 969,450 000
"Sjöviksvägen 32, Sjövik, Finspångs",58.70381932570472,15.756233399947511,196.0,1155.0,138.0,1,1,8.0,1939,49 550,3 600 000
"Billerudsgatan 13, None, Grums",59.34640143103174,13.104679483821153,95.0,975.0,28.0,1,0,3.0,1938,33 297,600 000
"Smedvägen 28, Södertälje, Södertälje",59.19929259590597,17.59962022265469,144.0,1177.0,55.0,1,0,6.0,1963,74 709,4 450 000
"Brunnsvägen 3, Hedesunda, Gävle",60.43962240852935,17.23182532466331,128.0,1933.0,None,0,0,None,1966,None,2 900 000
"Holländaregatan 10, Ystad, Ystads",55.42843096025724,13.801039347689455,97.0,713.0,95.0,0,0,4.0,1964,54 880,2 950 000
"Korpralsgatan 7, Stenkällan/Husie, Malmö",55.5807360606,13.0756232575,128.0,651.0,128.0,0,0,5.0,1968,40 700,3 700 000
"Grisslevägen 6, Torekov, Båstads",56.41511451991447,12.637511539087072,122.0,900.0,None,0,0,5.0,2018,37 400,8 000 000
"Malmönvägen 151, Malmön, Köpings",59.4731064,16.06675,83.0,723.0,13.0,0,0,4.0,1909,None,800 000
"Finja 2517A, None, Hässleholms",56.1705742,13.6204729,150.0,9294.0,None,0,0,4.0,1960,None,3 050 000
"Vibble Vibblegatan 7, Vibble - Visby närområde, Gotlands",57.6002,18.2489815,112.0,1423.0,None,0,0,4.0,1700,42 992,3 400 000
"Karlarp Aspvägen 5, Karlarp, Höörs",55.9882469,13.6078024,99.0,1898.0,None,0,0,3.0,1964,44 340,1 395 000
"Bovallstrandsgatan 1E, Björkekärr, Göteborgs",57.7170334,12.0421066,146.0,344.0,60.0,0,0,6.0,1951,48 535,7 590 000
"Lärbro Kajlungs 3245, Lärbro - Norra Gotland, Gotlands",57.7745752975302,18.8280050834473,90.0,2492.0,None,0,0,3.0,1935,27 350,2 625 000
"Vårlöksgatan 7, Roslätt 2, Svedala",55.52285,13.2152538,138.0,572.0,27.0,0,0,6.0,1981,40 276,3 525 000
"Birgittagatan 2, None, Söderköpings",58.47529824414279,16.316904773622333,200.0,951.0,100.0,1,1,8.0,1937,49 500,6 495 000
"Bofinksvägen 2, Högstorp, Växjö",56.87805,14.842617,110.0,699.0,110.0,0,0,4.0,1965,31 694,3 000 000
"Ringvägen 9, None, Kungsörs",59.4219322,16.0917225,145.0,867.0,35.0,0,0,None,1939,37 856,2 340 000
"Brännögatan 16, Rydebäck, Helsingborgs",55.9743271,12.7710381,225.0,1453.0,None,0,0,7.0,1973,68 100,8 400 000
"Högtomtavägen 3, Sjömarken, Borås",57.7140579,12.8471,156.0,1094.0,30.0,0,0,5.0,2003,41 013,6 400 000
"Åbovägen 32, Högstorp, Växjö",56.8805275,14.8523817,180.0,550.0,None,0,0,6.0,1966,41 581,3 800 000
"Stenlo 3178 & 3179, None, Markaryds",56.5208244,13.4863329,267.0,4634.0,None,0,0,8.0,2016,20 318,2 775 000
"Wittensdalsvägen 3, Gribbylund, Täby",59.46801,18.095232,193.0,727.0,30.0,0,0,7.0,2002,34 790,11 500 000
"Frejs väg 1, Hörnefors, Umeå",63.6265373,19.91761,45.0,2405.0,45.0,0,0,3.0,1934,8 099,800 000
"Trolleholm 1752, Trolleholm, Svalövs",55.9075775,13.2840528,126.0,2212.0,16.0,0,0,5.0,1920,44 413,2 495 000
"Violvägen 1, Sparsör, Borås",57.8018045001705,13.0100686316663,165.0,1455.0,5.0,0,0,5.0,1953,34 650,4 500 000
"Älvstorpsvägen 18, Ekedalen, Tidaholms",58.19891859143424,13.843333991879842,112.0,1094.0,40.0,0,0,4.0,1974,26 300,1 700 000
"Skogsråvägen 17, Tomtebo/Nydalaviken, Umeå",63.79981,20.357996,145.0,840.0,None,0,0,6.0,2003,39 885,6 060 000
"Kolstigen 12, Långvik, Värmdö",59.2346954,18.51484,56.0,2957.0,None,0,0,3.0,1972,56 122,3 900 000
"Röttle Gatan 101, Röttle, Jönköpings",58.0036125,14.4503374,194.0,1373.0,None,0,0,6.0,2006,48 111,5 750 000
"Pomeransgatan 2, Holma, Svedala",55.5138,13.2176809,104.0,450.0,104.0,0,0,4.0,1969,43 089,3 900 000
"Kvarntorp Solborg 1, Kvarntorp, Nässjö",57.62755,14.6949778,114.0,6813.0,56.0,0,0,None,1947,None,400 000
"Hällmarkshöjden 6, Huddinge/ Västra Balingsnäs, Huddinge",59.2185045163453,18.006776116986433,120.0,None,None,1,0,5.0,2017,31 400,5 300 000
"Manhemsvägen 33, Skuru, Nacka",59.3209763,18.2194824,171.0,811.0,None,0,0,6.0,1998,65 381,13 300 000
"Tremansvägen 26, Höllviken, Vellinge",55.40744,12.9648113,48.0,1396.0,11.0,0,0,2.0,1937,12 774,5 600 000
"Violettgången 4, Näset, Göteborgs",57.630806,11.891695,106.0,1345.0,None,0,0,5.0,1983,44 000,6 000 000
"Ronnebygatan 27, Husensjö, Helsingborgs",56.04158,12.7226143,122.0,403.0,None,0,0,5.0,2001,29 576,4 800 000
"Södra Åby byaväg 204-0, Södra Åby - Nära Klagstorp, Trelleborgs",55.38560683389861,13.314137316676248,55.0,213.0,None,0,0,None,1850,None,595 000
"Skogsvägen 3, None, Hedemora",60.31466,15.915307,130.0,1351.0,130.0,0,0,5.0,1979,37 498,2 300 000
"Sandsjödal 270, Ale, Ale",57.8791656,12.1389294,85.0,3945.0,96.0,0,0,6.0,1976,28 927,3 425 000
"Rallaregatan 43, Västra Lersätter, Kils",59.5016823,13.2980757,171.0,574.0,5.0,0,0,5.0,1972,33 568,2 460 000
"Göjegatan 4, Svalöv, Svalövs",55.9152565,13.1066675,167.0,1118.0,50.0,0,0,6.0,1920,47 700,3 950 000
"Lulevägen 121, Sävast, Bodens",65.74522571075643,21.77069657898428,173.0,21121.0,33.0,0,0,5.0,1909,41 000,1 985 000
"Siriusvägen 43, Nolby, Sundsvalls",62.2948647,17.3604412,130.0,1092.0,72.0,0,0,6.0,1968,47 336,1 995 000
"Tygmästaregatan 13, Visby, Gotlands",57.63076,18.31226,123.0,653.0,13.0,0,0,4.0,2012,53 818,5 800 000
"Namn 309, Annersia, Östersunds",63.13628,14.6184645,170.0,2001.0,None,0,0,6.0,2011,28 509,5 500 000
"Sveavägen 24, Töjnan, Sollentuna",59.4195862,17.9378319,110.0,1127.0,40.0,0,0,4.0,1928,23 618,6 200 000
"Fallströmsgatan 17, Toltorpsdalen, Mölndals",57.6640129,11.9957561,158.0,773.0,22.0,0,0,5.0,1991,44 200,6 500 000
"Rönngatan 4, Östansjö, Hallsbergs",59.044384,14.9838619,80.0,854.0,28.0,0,0,4.0,1976,26 800,1 230 000
"Månskensvägen 18, Fasalt, Örkelljunga",56.3401264501,13.2420785983,95.0,5051.0,False,1,1,6.0,1955,32 241,1 825 000
"Lärarvägen 15, Bro - Gamla Bro, Upplands-Bro",59.5151872539,17.6330221549,64.0,1970.0,64.0,1,1,3.0,1940,42 475,3 520 000
"Gärdesvägen 5, Örsundsbro, Enköpings",59.732914,17.303658,113.0,1046.0,110.0,0,0,6.0,1968,36 896,3 000 000
"Eknö Furusundsvägen 414, Eknö, Norrtälje",59.66441,18.88503,78.0,3330.0,None,0,0,3.0,2000,40 557,3 200 000
"Lärkgatan 25, Kågeröd, Svalövs",56.0029710005,13.0937100012,110.0,1165.0,100.0,1,0,3.0,1969,45 015,2 150 000
"Hedbäcksvägen 21, Kållered | Labacka, Mölndals",57.6051636297,12.0297919465,152.0,1260.0,46.0,1,1,6.0,1964,59 792,6 200 000
"Saffransgatan 4, Roslätt, Svedala",55.5212391747,13.214158738,107.0,621.0,34.0,0,0,3.0,1977,27 365,3 500 000
"Barne-Åsaka Stora Flöttorp 704, Jonslund Med Omnejd, Essunga",58.1663080474,12.8417520426,135.0,2440.0,50.0,0,0,6.0,1909,67 738,935 000
"Blockstigen 8, Öckerö, Öckerö",57.7214528533,11.6466169566,217.0,1106.0,None,0,0,8.0,1970,55 616,6 100 000
"Rök Gärdstorp 1, None, Ödeshögs",58.2934341,14.7594624,92.0,3114.0,None,0,0,6.0,1909,None,2 295 000
"Tingsvägen 54, Stora Harrie, Kävlinge",55.8078323638,13.1513259671,77.0,8470.0,38.0,0,0,3.0,1940,52 500,2 160 000
"Hummelstad Ekbacken , Hummelstad, Västerviks",57.7853900173,16.2704519518,125.0,1255.0,15.0,1,1,4.0,1931,14 231,1 050 000
"Hammarberg 830, Kode, Kungälvs",57.94847,11.8571882,73.0,1632.0,15.0,0,0,3.0,1955,15 159,2 900 000
"Innerspåret 27, Visinge, Täby",59.4613835898,18.0594750577,129.0,254.0,False,1,1,3.0,1983,31 630,5 350 000
"Kornvägen 2, Bålsta - Uppåkra, Håbo",59.5797847624,17.5011276865,106.0,1025.0,106.0,1,0,6.0,1970,69 771,3 110 000
"Ulriksbergspromenaden 4, Väster, Växjö",56.8802719,14.79417,365.0,1195.0,62.0,0,0,12.0,1910,32 486,10 250 000
"Forsvägen 28, Knislinge, Östra Göinge",56.1921,14.08965,142.0,752.0,50.0,0,0,4.0,1965,10 000,1 450 000
